episode,reward,avg100,loss,epsilon,eval_mean,eval_std
453,266.0,399.27,0.33278724603106347,0.77803,nan,nan
454,182.0,399.28,0.346844710332724,0.77754,nan,nan
455,218.0,396.46,0.36558260889286004,0.77705,nan,nan
456,238.0,393.84,0.38788786729476843,0.77656,nan,nan
457,207.0,390.91,0.35458549178387644,0.77607,nan,nan
458,199.0,387.9,0.41567783057967544,0.77558,nan,nan
459,207.0,384.97,0.3842971162074178,0.7750900000000001,nan,nan
460,192.0,381.89,0.3897035382384881,0.7746,nan,nan
461,191.0,378.8,0.4199132084132158,0.7741100000000001,nan,nan
462,172.0,375.52,0.4022020679024768,0.77362,nan,nan
463,215.0,372.67,0.5261635244769846,0.77313,nan,nan
464,250.0,370.17,0.43648149995389396,0.77264,nan,nan
465,223.0,367.4,0.47849031852092594,0.77215,nan,nan
466,201.0,364.41,0.475591612334852,0.77166,nan,nan
467,203.0,361.44,0.5053210894395413,0.77117,nan,nan
468,251.0,358.95,0.43382404723243634,0.77068,nan,nan
469,242.0,356.37,0.45284417942998556,0.77019,nan,nan
470,209.0,353.46,0.4938823985775295,0.7697,nan,nan
471,200.0,350.46,0.44941223396686836,0.76921,nan,nan
472,197.0,349.19,0.4639174062436621,0.7687200000000001,nan,nan
473,202.0,346.21,0.4288017971597907,0.76823,nan,nan
474,200.0,343.21,0.47935579958488234,0.76774,nan,nan
475,192.0,341.87,0.4098143891774271,0.76725,226.5,13.661991070118587
476,206.0,338.93,0.47977105725358254,0.76676,nan,nan
477,213.0,336.9,0.45267574290937346,0.76627,nan,nan
478,214.0,334.04,0.41053486511148796,0.76578,nan,nan
479,184.0,330.88,0.5230717662485879,0.76529,nan,nan
480,217.0,328.05,0.47548007668255643,0.7648,nan,nan
481,220.0,325.25,0.43296698757092766,0.76431,nan,nan
482,224.0,322.49,0.41494165689618967,0.7638199999999999,nan,nan
483,221.0,319.7,0.4725541839577843,0.7633300000000001,nan,nan
484,269.0,317.39,0.5140703292546247,0.76284,nan,nan
485,226.0,314.65,0.5150060032566997,0.76235,nan,nan
486,211.0,311.76,0.44951202150768604,0.76186,nan,nan
487,225.0,309.01,0.47594335434854856,0.76137,nan,nan
488,197.0,306.52,0.44961349271133844,0.76088,nan,nan
489,226.0,304.73,0.4697091138699665,0.76039,nan,nan
490,228.0,302.01,0.41424308249470576,0.7599,nan,nan
491,191.0,298.92,0.42536204117024196,0.75941,nan,nan
492,201.0,295.93,0.5493569171623169,0.75892,nan,nan
493,201.0,292.94,0.5254258957218879,0.75843,nan,nan
494,199.0,289.93,0.3922598569486618,0.7579400000000001,nan,nan
495,238.0,287.31,0.4882045963291419,0.75745,nan,nan
496,194.0,284.25,0.4603419576074866,0.7569600000000001,nan,nan
497,194.0,281.19,0.515418029766825,0.75647,nan,nan
498,228.0,278.47,0.5216751768720426,0.75598,nan,nan
499,313.0,276.6,0.5300719559128685,0.75549,nan,nan
500,249.0,274.09,0.43921607032036747,0.755,375.6,100.07717022378282
